SUM149_JQ1_12H_R	SUM149R_DMSO_12H_R	LOG2_FOLD_CHANGE	P_VALUE
TMED5	20.6993	16.51175	-0.326088947532276	0.120992649503518
TMED6	1.064915	1.416665	0.411760362058633	0.0841961839641439
TMED7	31.8006	42.79225	0.428295551390538	0.0719175126325498
TMED7-TICAM2	1.52259	2.79571	0.876687209124481	0.060609407976182
TMED8	5.06579	3.916745	-0.371132067460301	0.476420731919069
TMED9	118.897	104.41745	-0.187349481695332	0.208802817702034
TMEM101	5.6005	16.05805	1.51966917206508	0.0882306224498679
TMEM102	6.044625	5.5812	-0.115077493791025	0.357714373799154
TMEM104	10.26657	2.608535	-1.97664257035941	0.0260010828572556
TMEM106A	1.162575	0.5103315	-1.1878171909817	0.00560482074869555
TMEM106B	7.51996	5.87355	-0.356492249657133	0.168643936957367
TMEM106C	57.99265	88.135	0.603844988816791	0.0569902496281799
TMEM107	6.541665	3.41162	-0.939200918194242	0.0275718809459093
TMEM109	27.21205	75.5592	1.47336178188588	0.0667800751684899
TMEM11	19.28475	26.98335	0.484609027358576	0.0760003600706567
TMEM110	5.12344	3.99934	-0.357350859796423	0.0912188434177342
TMEM110-MUSTN1	1.33946	0.6124835	-1.12890861467168	0.0442355503887688
TMEM115	27.9849	24.20425	-0.20938820136127	0.175323909253393
TMEM116	8.166905	8.32547	0.0277422734138775	0.804207961204781
TMEM117	0.895573	1.55279	0.793979793046485	0.0141233403030869
TMEM120A	12.2618	10.5282	-0.219911977667432	0.119162061938424
TMEM120B	4.152015	4.11945	-0.0113599239672731	0.901503912561367
TMEM123	49.7583	100.25705	1.01069458794806	0.0182297520766416
TMEM125	18.2643	11.07318	-0.721956866509687	0.0538048125543038
TMEM126A	14.182	41.3773	1.5447785065349	0.00569774647552968
TMEM126B	43.43515	69.901	0.686450075094605	0.00267623635107165
TMEM127	18.46345	16.8693	-0.130272044377436	0.0710581238438755
TMEM128	10.04665	7.01144	-0.518931844367245	0.0336262844043462
TMEM129	39.23185	8.67792	-2.17660417670388	0.0110648741625044
TMEM131	8.028345	6.917975	-0.214752814448664	0.304707401268953
TMEM132A	34.0991	29.0346	-0.231960503102614	0.0838241797094812
TMEM134	61.723	24.7066	-1.32091169694463	0.00349328735770102
TMEM135	4.048865	4.095105	0.0163829030717714	0.669026128386982
TMEM136	1.80663	1.67626	-0.108055131986313	0.366652608280094
TMEM138	21.78655	24.156	0.148943820921431	0.0753058041813879
TMEM139	1.7123	4.631035	1.43539917224567	0.00949351209150257
TMEM140	2.290785	5.36357	1.22735151844219	0.0361246665917382
TMEM141	63.5665	81.1694	0.352669294043944	0.183751587539015
TMEM143	1.352965	1.441945	0.0918916184585266	0.602901327717972
TMEM144	0.92767	3.098285	1.73978626662048	0.0592194499436429
TMEM147	60.41705	110.5665	0.871886688675884	0.108594415086962
TMEM14A	49.3947	57.72165	0.224756290086979	0.338454468111795
TMEM14B	95.4433	75.5142	-0.337895965557629	0.0665250394281705
TMEM14C	88.4297	80.0811	-0.143069203299025	0.328220856278301
TMEM150A	17.47945	6.19799	-1.49578745804513	0.00342159432557367
TMEM151A	0.384578	1.689475	2.13522686241251	0.0112347944045121
TMEM154	7.643735	12.88915	0.75380745789039	0.0135578493354971
TMEM156	0.4010335	0.8423115	1.07063110717266	0.0442142945726784
TMEM158	9.198765	11.70055	0.347064260057775	0.219997909878715
TMEM159	5.440475	7.866605	0.532008527855941	0.12838039233146
TMEM160	16.63395	16.49635	-0.0119839530031812	0.955401200180712
TMEM161A	14.8549	23.72135	0.675247223795605	0.0700070673954501
TMEM161B	8.33177	11.89365	0.513496607403414	0.00652296792202277
TMEM161B-AS1	3.680365	1.166535	-1.6576192588726	0.0284332390072355
TMEM164	5.35467	6.21584	0.215151701600918	0.139298641000723
TMEM165	19.55775	35.79195	0.871894739560336	0.0258678932749679
TMEM167A	16.6585	28.6876	0.784168777175969	0.0368476713288799
TMEM167B	12.69765	9.12798	-0.476193981210494	0.0899550338171559
TMEM168	4.40521	9.44192	1.09986946400125	0.00261422510869769
TMEM169	1.641375	0.4376185	-1.90715925129481	0.0536946077396761
TMEM17	1.26227	2.700375	1.09713923136436	0.0163309442402327
TMEM170A	15.05425	12.89895	-0.222917202845015	0.0470011607531966
TMEM170B	1.1438	1.783385	0.640783377240113	0.041439016268869
TMEM171	0.6977925	2.1255	1.60693226259607	0.0238537385319831
TMEM173	4.419555	6.20931	0.490531846494964	0.0935220908248037
TMEM175	15.59855	1.77351	-3.13673255610403	0.0190676796251109
TMEM177	10.7388	9.5116	-0.17507283884072	0.202483086976202
TMEM179B	76.8265	42.1613	-0.865684678343657	0.00230391416027859
TMEM18	28.4244	27.12035	-0.0677540989243045	0.382587135750768
TMEM180	2.23381	3.10562	0.475374833572858	0.089695506126105
TMEM181	14.63315	22.57135	0.625252345024472	0.0491942790439899
TMEM182	1.98739	1.976455	-0.00795990271679799	0.91536719165078
TMEM183A	6.056935	5.396555	-0.166549201629143	0.389936835750037
TMEM183B	76.27265	57.91115	-0.397324679144631	0.049426611130021
TMEM184A	4.25921	6.88316	0.692485182384211	0.032080557788134
TMEM184B	36.7324	32.80295	-0.163227597518083	0.1791287982361
TMEM184C	16.6991	12.13985	-0.460019754809843	0.0557037896201397
TMEM185A	19.7817	15.8292	-0.321578069552359	0.121817781642678
TMEM185B	12.40655	16.73845	0.432063950667079	0.0116042694443707
TMEM186	12.3182	13.85955	0.170088958699812	0.494480858973067
TMEM187	10.505255	2.10079	-2.32210732270972	0.0403227390453264
TMEM189	38.5614	28.52945	-0.434705496179377	0.0643410410889019
TMEM189-UBE2V1	0.290429	0.2457295	-0.241114452270759	0.899749699784082
TMEM19	7.388265	8.461555	0.195687201806713	0.0762631972198521
TMEM190	1.239016	0.5834875	-1.08642116315187	0.332767051001211
TMEM191A	1.314615	0.5554565	-1.24289451368852	0.0797118842177385
TMEM192	13.1101	10.04815	-0.383748783827323	0.0371540851566746
TMEM194A	10.81245	22.02645	1.02654353349578	0.0624180182575854
TMEM194B	2.406175	3.28509	0.449191323021752	0.0337216844718995
TMEM198	2.91463	5.402985	0.890443925707015	0.0331427168500089
TMEM198B	4.85757	2.267115	-1.09937721189634	0.00312933063222746
TMEM199	22.5096	35.5901	0.660935566448373	0.0357245829471366
TMEM2	17.77355	5.779145	-1.62080389382978	0.00669113675733747
TMEM200A	0.5224375	1.849705	1.82396484021937	0.00645138498475411
TMEM200B	3.74784	6.974855	0.89610386127304	0.0129290421555823
TMEM201	11.547	13.7267	0.249466755649878	0.0478612073707135
TMEM203	40.7947	54.02965	0.405369605217191	0.0753144825056936
TMEM205	99.29335	175.665	0.823057769165555	0.0663691422481289
TMEM206	10.7128	8.667075	-0.305718511903837	0.0914929993536214
TMEM208	119.033	88.2353	-0.431933742628402	0.129926161831389
TMEM209	8.265005	13.6331	0.722026053228669	0.0890516803103573
TMEM212	8.63884	5.90845	-0.548057895236354	0.034989276077858
TMEM214	27.4369	27.9755	0.0280464307866186	0.675027227419523
TMEM216	13.9432	16.0339	0.201563680192999	0.310640272984134
TMEM217	1.51438	0.2117445	-2.83833086141862	0.072337805385025
TMEM218	0.7049265	1.571295	1.15640931613803	0.00896667086696678
TMEM219	22.0158	21.143	-0.0583591726246874	0.613113694302516
TMEM222	23.1789	11.84735	-0.968247707017386	0.0134773864994995
TMEM223	24.99215	39.3666	0.655497098216212	0.0506279094354823
TMEM230	48.6186	39.7489	-0.290593414539383	0.0663782775190709
TMEM231	3.34634	5.269895	0.655190181426756	0.00683216399797922
TMEM234	5.74508	2.36421	-1.2809687944673	0.0474908299418117
TMEM237	0.9393245	2.787995	1.56953242987423	0.00488721646937881
TMEM238	12.3934	7.756215	-0.676147329918578	0.106132802326899
TMEM241	6.21306	11.6081	0.901755961241766	0.00939918110178727
TMEM242	7.669025	4.15572	-0.883944719599169	0.00429183577275642
TMEM243	15.1451	24.15115	0.673240783204007	0.0988565594240291
TMEM245	15.1633	16.5668	0.127711199797803	0.194946733184666
TMEM248	43.28125	73.3373	0.760804986442794	0.0174600408185239
TMEM249	1.28168	0.4455675	-1.52432019545951	0.109937545758088
TMEM25	7.188175	7.41921	0.0456400439015242	0.512121426707411
TMEM251	31.75625	16.4678	-0.947392726550677	0.0314856133207683
TMEM253	0.4706405	1.464725	1.63793244699389	0.0434430066242535
TMEM254	2.774475	5.108295	0.880627038609501	0.0185180739045247
TMEM255B	3.480995	6.221575	0.837780104945435	0.131835329018691
TMEM256	163.2655	73.162	-1.1580535448624	0.0088712327592353
TMEM258	165.631	200.3585	0.274610998610639	0.358283993226304
TMEM259	62.3578	78.1119	0.324972323010094	0.0394837207803897
TMEM27	1.025806	0.1321657	-2.95633819644696	0.0912368106329104
TMEM30A	38.0109	35.01655	-0.118376235424446	0.364516633720173
TMEM30B	17.5311	16.46435	-0.0905709651978703	0.25702215425109
TMEM33	15.797	14.5124	-0.122364476949491	0.204000152319347
TMEM38A	7.24404	9.089435	0.327396106612723	0.123172936491509
TMEM38B	18.9962	28.9773	0.609212325361252	0.0791132362816242
TMEM39A	10.2452	10.129605	-0.0163702300549678	0.562201093623471
TMEM39B	19.51375	8.422375	-1.21219203347362	0.00811525810934951
TMEM41A	18.66605	14.687	-0.345876927381664	0.00895509433038992
TMEM41B	17.1743	14.0985	-0.284709621783295	0.0901346792030288
TMEM42	14.9731	11.9629	-0.323805780460204	0.268160220106001
TMEM43	53.8051	78.58445	0.546500938217355	0.00273023675970575
TMEM44	6.00159	4.03037	-0.574432475713935	0.00605203897294489
TMEM44-AS1	10.26455	3.45687	-1.57013212543495	0.00731992478424378
TMEM45A	6.835895	7.018055	0.0379410168326033	0.869471686840212
TMEM47	3.86266	0.01859485	-7.69854777354155	0.0361107498507046
TMEM48	19.7023	45.67905	1.21316859055313	0.00436756734091281
TMEM5	24.47245	23.91765	-0.0330828943345368	0.672040796409915
TMEM50A	73.57825	31.6291	-1.2180268585404	0.0232945432019776
TMEM50B	17.5931	7.0375	-1.32187479362415	0.00256977781882961
TMEM51	6.008535	5.43694	-0.144218368957741	0.456876117683928
TMEM52	3.12775	0.4466045	-2.80805551014302	0.0498808972494081
TMEM53	6.0637	2.3764	-1.35142068465833	0.00593992338355374
TMEM54	26.68515	26.7796	0.00509729077055665	0.975192451958353
TMEM55A	7.751535	3.55835	-1.1232736074377	0.00275492085064013
TMEM55B	18.1836	20.86595	0.198512752718808	0.0669312652095532
TMEM56	4.1046	5.42106	0.401333338827084	0.0777188099464308
TMEM56-RWDD3	2.38269	2.42428	0.0249650753006027	0.90121827865171
TMEM57	16.1948	7.51535	-1.1076184523988	0.0145222816422081
TMEM59	102.4425	70.48635	-0.539398560649463	0.0221755546164769
TMEM60	19.1104	21.52065	0.171363677364778	0.153733820861494
TMEM61	0.317964	1.436915	2.17603938499393	0.0195723913314944
TMEM62	4.675685	11.484	1.29637559148938	0.00189062114777791
TMEM63A	31.2017	21.4673	-0.539483884354676	0.0552797235187794
TMEM63B	24.23775	13.14805	-0.882406931183266	0.026231728153403
TMEM64	5.76326	9.33934	0.696435493994605	0.0227987972360022
TMEM65	6.415395	7.21257	0.168975319871071	0.258390567762348
TMEM66	97.85415	35.65215	-1.45664395602785	0.0019057929824187
TMEM67	1.309635	1.205625	-0.119383545195602	0.465498911929363
TMEM68	3.200925	4.834165	0.594777842208867	0.0225057171379231
TMEM69	32.0527	24.57385	-0.383321985900775	0.0526713364254744
TMEM70	30.80195	28.46315	-0.113926354579609	0.298894948666548
TMEM74	1.413385	0.73357	-0.946147958183888	0.00122050461280884
TMEM79	5.290805	4.149305	-0.350617537924928	0.22032262474017
TMEM80	5.00112	5.098005	0.0276815659336184	0.816097779516052
TMEM81	2.687665	1.850715	-0.538270581590685	0.198747562327912
TMEM86B	3.774095	2.82679	-0.416966027861207	0.0291304904828041
TMEM87A	23.96625	31.24185	0.382475697734999	0.0257795046393609
TMEM87B	11.19315	11.86625	0.0842479834029606	0.0682044517075807
TMEM88	1.147335	0.377481	-1.60381075712014	0.0176347294728715
TMEM8A	17.23775	14.0304	-0.297015335283073	0.00725994486757785
TMEM9	47.28635	54.4307	0.202996804321482	0.195041369687814
TMEM91	1.39122	1.023053	-0.443469691026315	0.185568463961294
TMEM97	6.93653	35.3648	2.35002806239524	0.000362668387762764
TMEM99	2.44382	6.9114	1.49983995101297	0.0836775848242713
TMEM9B	29.47695	27.23305	-0.114228687628797	0.219323439831075
TMEM9B-AS1	2.136495	1.75527	-0.283552974168788	0.373264130134319
TMF1	10.150835	7.24571	-0.486399437202928	0.0351551834904384
TMLHE	17.4285	16.99315	-0.0364950999458994	0.651997284158162
TMOD2	1.826565	2.55605	0.48478296349592	0.0450825753364096
TMOD3	33.1908	37.91835	0.192112784166915	0.0436582594503916
TMPO	35.6244	82.80435	1.21684084355653	0.0107649517114958
TMPO-AS1	1.447915	2.264005	0.644900232985003	0.0946736598189695
TMPPE	1.0713595	1.47443	0.460714665860981	0.137302863482069
TMPRSS3	0.825967	2.823685	1.77342310812003	0.0428159819864812
TMSB10	4730.615	2926.325	-0.69293774698515	0.0777977231832455
TMSB15B	2.048965	2.94919	0.525423429517044	0.221094886419012
TMSB4X	999.5115	531.612	-0.910849495441023	0.0129306926055105
TMTC1	5.889955	12.8753	1.12827753126117	0.00582908753641544
TMTC2	6.481735	4.61005	-0.491597640529913	0.042923373929714
TMTC3	8.42742	8.198875	-0.0396650615970778	0.50801914673052
TMTC4	0.751898	2.393365	1.67043156274081	0.0154713259239177
TMUB1	14.6165	25.2897	0.790952031566946	0.0374490506103534
TMUB2	13.1752	14.7951	0.167294585542438	0.0850796248767939
TMX1	28.04695	34.11105	0.282395272684313	0.121544503099329
TMX2	91.59415	165.972	0.857612511585957	0.0587072368268353
TMX2-CTNND1	0.01	2.1365805	7.73915986427698	0.319462274215791
TMX3	22.61395	34.6826	0.616999044028005	0.0200158639116921
TMX4	23.5009	18.86725	-0.31683184994092	0.0050678332846855
TNC	5.97225	14.95515	1.32429591729252	0.0898759625224053
TNFAIP1	21.87625	22.30835	0.0282183566828688	0.569402113099861
TNFAIP2	20.7889	22.91315	0.140362384597659	0.0497213096341942
TNFAIP3	2.8544	5.569595	0.964384903651402	0.00539588696197508
TNFAIP6	0.346406	4.502975	3.70034264411984	0.0861352951571064
TNFAIP8	14.08485	18.1943	0.369342347126268	0.222163491922474
TNFAIP8L1	7.028395	4.91428	-0.516215213744596	0.113151910815761
TNFRSF10A	22.9512	26.23895	0.19314040230518	0.0791057514974664
TNFRSF10B	28.7939	32.04245	0.154221253492414	0.0685053278737321
TNFRSF11A	3.842855	1.0897325	-1.81820450547755	0.00634561121085849
TNFRSF12A	239.9095	233.6455	-0.0381690357433318	0.478377976335805
TNFRSF13B	1.160375	2.60807	1.16839147322623	0.0322474397377115
TNFRSF18	2.337815	2.19272	-0.092439170137687	0.208173313917778
TNFRSF1A	39.8882	56.02185	0.490027604417842	0.0220111943948279
TNFRSF21	18.4596	34.69775	0.910470821614785	0.000725140121871177
TNFRSF6B	1.2692195	0.3862025	-1.71651218336536	0.362138422018843
TNFSF12	0.3428815	0.7328135	1.09573601474035	0.141642857507595
TNFSF13	4.59389	11.63915	1.34119748582953	0.0219300088932992
TNFSF14	1.1439165	0.499008	-1.19684689679916	0.122784890414059
TNFSF15	1.391245	1.856025	0.415839640517988	0.0642099615350079
TNFSF9	13.63435	6.011175	-1.18152699710946	0.00460196973097123
TNIK	2.486235	2.219365	-0.163815712215075	0.42501367190601
TNIP1	40.32545	57.05505	0.50066395375633	0.0215556985217731
TNIP2	31.8056	18.13875	-0.810205764141362	0.00831768599856535
TNK1	26.0051	10.9997	-1.24133040869865	0.00799582349966645
TNK2	36.6744	21.7501	-0.753751329305974	0.0177438214970948
TNKS	6.84034	4.683335	-0.546531798213362	0.0114831030103402
TNKS1BP1	80.5246	43.72995	-0.880807890275119	0.0461604502070503
TNKS2	15.16225	12.0868	-0.327051518650901	0.129248535425199
TNNI3	0.378774	0.993172	1.39070628492157	0.172497054180781
TNNT1	13.89305	29.28535	1.07581578169874	0.0859156035328502
TNPO1	41.06335	42.28335	0.042238353096956	0.601984660680465
TNPO2	20.62045	44.2191	1.1005938450205	0.0354707391041961
TNPO3	22.1961	26.78615	0.271181028202253	0.0319951690477135
TNRC18	13.37605	13.25665	-0.0129358977479519	0.921269335088382
TNRC6A	12.34215	13.58485	0.138404902264861	0.464483070197538
TNRC6B	3.91041	3.22322	-0.278817217130472	0.317494247331465
TNS1	1.41473	1.75999	0.315040489484559	0.239304143592314
TNS3	1.220015	10.26051	3.07213165122854	0.0439453360264655
TNS4	21.2892	99.9019	2.23039037881003	0.030690757946307
TOB1	20.1072	21.1947	0.0759913507856493	0.351150358728732
TOB2	16.74595	15.1021	-0.149063047342753	0.051339145855344
TOB2P1	1.537905	0.4515295	-1.76807423518857	0.0178919938730344
TOE1	8.28134	8.81833	0.0906412381059002	0.615728741894257
TOLLIP	13.6756	10.4408	-0.389371871846734	0.138349492977646
TOM1	16.32645	5.94967	-1.45632957115265	0.0051411328055396
TOM1L1	7.357505	15.7975	1.10240774310625	0.00182831997622421
TOM1L2	9.011445	4.19798	-1.10206316974252	0.0139937894470216
TOMM20	110.7085	168.3915	0.605053322539841	0.0360976419594123
TOMM20L	0.596469	1.275956	1.09705951566269	0.251662762544104
TOMM22	55.817	79.7609	0.514977102939269	0.0192549196871032
TOMM34	123.1545	101.37855	-0.280716909542259	0.0780452952504974
TOMM40	110.352	189.4135	0.779426382151022	0.0223506702944572
TOMM40L	1.746765	7.107505	2.02465767963047	0.0311314426497335
TOMM5	60.20775	160.404	1.41368900962045	0.0395132650756747
TOMM6	132.8835	152.581	0.199413345308883	0.318728003490172
TOMM7	100.379	156.615	0.641764916388347	0.146512765331028
TOMM70A	39.55525	45.2174	0.193008849345667	0.0212921720825284
TONSL	11.3371	9.38585	-0.272492340694204	0.0600993841947585
TOP1	75.83865	67.614	-0.165611284553479	0.0387487263422227
TOP1MT	26.40545	22.65665	-0.220901167116234	0.0959149707671622
TOP2A	84.08635	115.881	0.462700512167685	0.0404049790449499
TOP2B	35.34635	46.5089	0.395945574037666	0.000588287770072286
TOP3A	11.7509	14.6565	0.31876936942935	0.214313332409494
TOP3B	9.14032	9.519265	0.0586055101796255	0.2498956213537
TOPBP1	10.5207	29.01375	1.46350607631458	0.0209599313606047
TOPORS	5.714565	7.264585	0.346236701329592	0.0754410989229771
TOR1A	38.33905	53.89945	0.491455962491232	0.0131549223320128
TOR1AIP1	14.6746	10.7412	-0.45016599961879	0.0995121304223444
TOR1AIP2	12.37255	7.33378	-0.754513978845688	0.0241127062856119
TOR1B	33.65965	23.1583	-0.539490823168519	0.000991784848772637
TOR2A	10.69465	7.855735	-0.445071100012218	0.0377233940368614
TOR3A	20.63515	29.4675	0.514020742968079	0.0921834530871097
TOR4A	15.0699	10.187415	-0.564881821529054	0.0347518489824205
TOX2	3.02615	5.08798	0.749609498902092	0.00631603718660999
TOX4	28.66315	25.6547	-0.159974011368713	0.0633139803339451
TP53	46.83975	83.28855	0.830384800644057	0.00415908174899341
TP53BP1	5.839565	8.20936	0.491408850096051	0.0628482414135502
TP53BP2	23.88375	19.2394	-0.311965564769018	0.104136662415336
TP53I13	31.128	21.41525	-0.539574366183945	0.0816415897814218
TP53I3	24.5816	13.03105	-0.915625486522543	0.0126117712847469
TP53INP2	4.234785	2.184875	-0.954737982477532	0.000902627190219007
TP53RK	12.35785	10.9977	-0.168225929387476	0.327980790296773
TP53TG1	5.133565	2.91841	-0.814778474205086	0.0507148028282244
TP53TG5	1.19519	0.521927	-1.19532004085168	0.0937556768078921
TP63	0.114921	1.191585	3.37416751082355	0.000284182820016552
TP73-AS1	6.145775	3.895235	-0.657884581207046	0.0918393839587896
TPBG	63.13015	48.1393	-0.391114015468165	0.0248596618346388
TPCN1	17.38445	11.2381	-0.629399281560695	0.0196184395266745
TPCN2	2.82481	4.59392	0.701571899931479	0.0624195148855198
TPD52	24.07845	32.8031	0.446089636073164	0.0471696087498338
TPD52L1	23.31645	87.6427	1.91028577939945	0.0208932031318162
TPD52L2	159.4645	194.662	0.287735995967591	0.0946225150120275
TPGS1	11.6065	8.643275	-0.425283016872395	0.00902162893301041
TPGS2	49.0988	49.3229	0.006569862487413	0.892238961892756
TPI1	958.1585	955.0995	-0.00461329093157	0.963115713934125
TPI1P2	3.59223	0.8908495	-2.01162609585756	0.0519660058335509
TPM1	8.66158	13.13295	0.600488896292746	0.0779497839751053
TPM2	90.40645	96.6025	0.0956348207848621	0.613748201214315
TPM3	137.1765	138.8755	0.017758754325492	0.837754054417953
TPM3P9	7.390895	5.72536	-0.368382667976606	0.0333501009419136
TPM4	135.367	268.113	0.985965093899841	0.00192831556933414
TPMT	12.40605	4.57842	-1.43812212523746	0.00899339240182392
TPP1	8.82625	21.43135	1.27985021411549	0.000435635762734241
TPP2	20.0056	21.2339	0.0859654752437622	0.380471464725534
TPPP	1.2216	1.050699	-0.217422536199103	0.190946884898581
TPR	37.79985	31.47615	-0.264121420819715	0.187903003502842
TPRA1	20.0571	25.64275	0.354437963104556	0.0851741654938493
TPRG1L	15.1285	11.94145	-0.341290922928254	0.0189639590187186
TPRKB	57.3561	70.5558	0.298817754119765	0.103549233760922
TPRN	17.7171	13.61115	-0.380353512941501	0.0560009594394654
TPST1	10.120675	19.55295	0.950080772768602	0.0600016919373644
TPST2	7.995245	7.12438	-0.166377774271865	0.192267212238701
TPT1	2810.09	2269.375	-0.308321311995237	0.119441799655397
TPT1-AS1	2.882565	2.35894	-0.289214416220901	0.107192864502501
TPTE2P5	1.0639855	1.43208	0.428633597921791	0.0653358911990211
TPTEP1	7.3722	4.045455	-0.865793235862661	0.072008122784516
TPX2	95.47825	97.36705	0.0282615084042773	0.205879481170411
TRA2A	24.1539	36.03845	0.57728081066317	0.0949032305248146
TRA2B	41.054	55.96465	0.446993043912699	0.00515446631916062
TRABD	14.59635	26.53485	0.862280743046116	0.0281749081024398
TRABD2A	1.66552	11.9815	2.84676395127377	0.0346970231491968
TRADD	34.61755	14.2887	-1.27662895936719	0.0317235003143037
TRAF1	0.898119	2.65318	1.5627440372105	0.0460420770543418
TRAF2	19.58985	38.53395	0.976023729039058	0.0262768103170361
TRAF3	2.60104	8.055595	1.63090256690097	0.0487125203747024
TRAF3IP1	6.55095	8.07569	0.30188139394502	0.0684224161278313
TRAF3IP2	4.529295	4.279855	-0.0817245879634025	0.264918719603093
TRAF3IP2-AS1	1.57392	2.12179	0.430919662731341	0.185796774478914
TRAF4	25.3939	27.5313	0.116590752754439	0.383998641634478
TRAF5	1.42632	2.908645	1.02804953441859	0.0577690585748671
TRAF6	3.50095	3.1474	-0.153585916581381	0.043802991390487
TRAF7	35.41265	40.39745	0.189999421359036	0.0626046420699068
TRAFD1	28.25485	15.61195	-0.855847782782526	0.0202971684160514
TRAIP	6.479925	9.57712	0.56361476352266	0.0285192709601085
TRAK1	6.53215	12.81515	0.972220539830479	0.00177539326258246
TRAK2	7.417505	6.004385	-0.304917508949089	0.103563500819495
TRAM1	72.7764	69.5362	-0.0657064586303891	0.493141349207046
TRAM1L1	1.605645	0.922961	-0.79881136277421	0.103938081075623
TRAM2	12.1185	6.74964	-0.844328674905849	0.0247371586763376
TRAP1	105.8915	183.92	0.796491583538305	0.0318646176151414
TRAPPC1	144.518	94.87905	-0.607087724683496	0.0430214227426083
TRAPPC10	11.2689	9.919095	-0.184066292572294	0.164369051674306
TRAPPC11	20.5961	14.71625	-0.484961089796251	0.0210306210991241
TRAPPC12	27.00595	20.47245	-0.39959353511961	0.0511402138458971
TRAPPC13	6.235255	10.45155	0.745196447170163	0.0223938137665625
TRAPPC2	5.6353	3.680525	-0.614580844674784	0.03316218366919
TRAPPC2L	124.57	89.9069	-0.470452921925862	0.0675131313916274
TRAPPC2P1	9.535675	2.90963	-1.71249935991134	0.0161149009650586
TRAPPC3	73.76655	52.04655	-0.503164228553824	0.0503010793266569
TRAPPC4	33.47815	38.84885	0.21465208586863	0.369440222006035
TRAPPC5	64.58115	75.22415	0.220082768499072	0.080827082542451
TRAPPC6A	15.16255	16.8331	0.150788486469206	0.40653215248395
TRAPPC6B	19.1754	11.85425	-0.69385228411656	0.0222313694118119
TRAPPC8	17.12245	17.22565	0.00866927581038685	0.926754160925197
TRAPPC9	9.602785	3.746765	-1.3578073834239	0.0104776315918399
TRDMT1	0.905824	1.317535	0.540538617698148	0.015220949384518
TREM1	2.902885	1.387945	-1.06453702016108	0.0166220949171213
TRERF1	2.62611	2.47595	-0.0849451670604917	0.413359429978506
TREX1	3.54285	1.69405	-1.06443392823967	0.0211529370322033
TREX2	0.8620745	1.34765	0.644561404170823	0.0588305507914379
TRHDE	0.154402	1.962285	3.66777124677408	0.0426207605623535
TRHDE-AS1	0.2589605	1.438045	2.47330486066948	0.100842296869337
TRIAP1	34.7167	54.28065	0.644808178093732	0.17180680413996
TRIB1	10.37475	12.95825	0.320794324405848	0.023651831241358
TRIB2	0.649903	5.07187	2.96422145471258	0.000511351395406003
TRIB3	12.1739	47.95185	1.97779505576705	0.00889182685542016
TRIM11	39.4938	38.41685	-0.0398869574973428	0.412906026552415
TRIM13	3.13883	2.94027	-0.0942782528480498	0.27121459971782
TRIM14	5.118205	14.6784	1.51998487958258	0.0208821721919101
TRIM16	8.670065	15.8332	0.868838149088415	0.030858055216825
TRIM16L	3.72534	6.136715	0.72009448190055	0.0224764442721026
TRIM17	1.272075	1.281745	0.0109255372103738	0.960168060659272
TRIM2	5.511115	7.06608	0.358565850986112	0.132308125003891
TRIM21	8.545345	7.889045	-0.115288071913212	0.516420315634852
TRIM23	7.00335	4.837175	-0.533880456773552	0.0446095844714095
TRIM24	3.942745	3.32705	-0.244956858396936	0.124919244891834
TRIM25	35.1238	43.67415	0.314330688542556	0.0511548240174162
TRIM26	21.44975	13.72425	-0.644233521717489	0.00807295254275655
TRIM27	38.5719	28.57675	-0.432708363176136	0.0231292037760441
TRIM28	267.123	192.47	-0.4728706085019	0.0440382810466818
TRIM29	27.86315	40.82585	0.551124555711128	0.0591019815739212
TRIM3	3.33187	3.477825	0.06185322779587	0.333474648148493
TRIM32	5.42852	7.60359	0.486121817545746	0.0405927259589244
TRIM33	12.86625	10.71307	-0.26421966015094	0.173572772069689
TRIM34	0.1784125	1.25764	2.81743040670151	0.0422695793674432
TRIM35	7.816135	9.90809	0.342151587646596	0.015277355048856
TRIM36	3.37883	1.20792	-1.48399885683538	0.0200275176557477
TRIM37	13.10495	11.69655	-0.164028792287641	0.0875216034723818
TRIM38	6.83167	3.946215	-0.791768728104004	0.0117437948696447
TRIM39	8.544865	4.9666	-0.782799139307335	0.00454504191454348
TRIM39-RPP21	2.10573	0.778582	-1.4353995670177	0.15125960140613
TRIM4	11.99275	8.8562	-0.437402806116427	0.0324460198009878
TRIM41	16.51985	12.02495	-0.458169691915777	0.0859234477932566
TRIM44	26.50045	51.21985	0.95068616987109	0.0667542225955795
TRIM45	3.747265	1.823115	-1.03943243834106	0.0151577332953795
TRIM47	19.1575	22.94165	0.26005985030777	0.00639172420974051
TRIM5	2.15491	2.300825	0.0945236405288593	0.367181835707638
TRIM52	7.182815	4.20768	-0.771524368254805	0.00074438829537694
TRIM56	4.606615	8.897025	0.949615977206871	0.146726270950593
TRIM58	4.996225	6.33907	0.343432750490184	0.19929391776727
TRIM59	7.78223	5.396615	-0.528128851435992	0.0564593378264012
TRIM61	1.0000785	0.7878875	-0.344051695543524	0.253697760603155
TRIM62	7.830515	0.815494	-3.26336102684462	0.0183792566649341
TRIM65	7.698135	12.7308	0.725742204035696	0.0443501667780695
TRIM66	4.529225	1.49809	-1.59613991200289	0.00239791514448183
TRIM68	3.38897	3.471385	0.0346645128610746	0.893915328026763
