SUM149_DMSO_12H_R	SUM149R_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
RNPS1	93.13285	128.5925	0.465444468835405	0.0237348916997476
RNU6ATAC	16.9392	57.5625	1.7647635101399	0.0171638084765382
RNU86	5880.985	3798.42	-0.630658374373755	0.304209152552719
ROBO1	10.01607	14.64015	0.547613785176865	0.00157162083301752
ROBO3	0.723649	0.602743	-0.263747108508803	0.341907018904074
ROBO4	3.653705	1.921895	-0.926830636852991	0.0947927971185045
ROCK1	16.15725	19.8786	0.299034486011299	0.0609235511419463
ROCK2	8.76876	11.40225	0.378873789623418	0.00281387006041605
ROGDI	5.462245	11.21185	1.03745841784892	0.00448980996765965
ROM1	3.480165	0.8415615	-2.04801509767595	0.00200756509523035
ROMO1	177.335	122.941	-0.52851117901794	0.0237702854346128
ROR1	1.553635	2.118775	0.447582784097796	0.108284813232411
ROR2	8.099455	4.375055	-0.888523680940973	0.0650941516228144
RORC	1.60354	0.1042726	-3.94282833018427	0.0415578408761607
ROS1	2.240935	0.415256	-2.43202788417014	0.0031005743226701
RP2	6.8761	8.9518	0.380587277894884	0.156703457401686
RP9	9.572835	7.999045	-0.259118474867526	0.37823728184086
RP9P	4.484	2.553755	-0.812166154527708	0.0324384990199911
RPA1	54.96065	61.4541	0.161110198818275	0.0370113295955433
RPA2	60.6414	43.0726	-0.493532648829094	0.0576047926125585
RPA3	25.22145	21.58405	-0.224685624223561	0.154735812336172
RPAIN	29.1831	37.791	0.372909551805233	0.0192431693374019
RPAP1	10.6785	17.24885	0.691791171928472	0.0101440984480688
RPAP2	11.2139	9.996245	-0.165829943458689	0.207762714296878
RPAP3	19.4549	30.6428	0.65541456546887	0.00221493734918989
RPE	22.4995	19.8368	-0.181713626987593	0.180023912004508
RPE65	0.9378505	0.742412	-0.337137935578508	0.365838085731478
RPF1	38.09925	42.8891	0.170848444339183	0.0979569345122634
RPF2	87.73835	92.04375	0.0691121869013193	0.270578321699094
RPGR	6.69878	4.737155	-0.49987749419489	0.0422887813058927
RPGRIP1L	3.27662	4.60858	0.492113925904302	0.000876623044181347
RPIA	40.9314	29.21135	-0.486678979211887	0.00834906951391778
RPL10	682.807	772.7745	0.17856964027155	0.197840126639551
RPL10A	1024.98	825.13	-0.312902418983097	0.00041911545255956
RPL11	2664.265	1589.835	-0.744860542498196	0.00079398116811226
RPL12	1601.795	1453.465	-0.140193190162352	0.0231201047792137
RPL13	204.4405	193.6035	-0.0785759906964812	0.358049146490704
RPL13A	228.345	242.75	0.0882560958304537	0.465740848849316
RPL13AP20	1.29057	2.25714	0.806487510279309	0.0772352592329172
RPL13AP5	999.224	1098.84	0.137101299456471	0.155003200169327
RPL13P5	3.804655	2.08397	-0.868431129088237	0.114284555106962
RPL14	948.5695	978.943	0.0454713786086147	0.302860638082354
RPL15	598.151	708.497	0.24425201333175	0.00175953440053384
RPL17	2177.795	2180.005	0.00146328712364017	0.97099431316987
RPL17-C18orf32	1.4706485	10.85365	2.88365591757547	0.00907308130548074
RPL18	660.849	615.556	-0.102430550920097	0.250506411259745
RPL18A	1311.695	1263.25	-0.0542921183985705	0.595875856223091
RPL19	1535.465	2023.69	0.398312679647062	0.0290948804616139
RPL21	26.8683	32.490775	0.274125113940666	0.862844080818759
RPL21P28	1457.925	1216.365	-0.261340295448502	0.0809310223363793
RPL22	231.658	151.266	-0.614908754790843	0.0275117550233643
RPL22L1	20.0061	74.0996	1.88902579978485	0.0297934358030691
RPL23	1098.42	1791.605	0.705822798189222	0.00789682120399291
RPL23A	834.433	1065.17	0.352215581890594	0.0269930846915345
RPL23AP53	2.187375	3.28148	0.585146065301617	0.0789112865921082
RPL23AP64	3.882975	4.491445	0.210017248767139	0.204758366562873
RPL23AP7	9.78444	6.25409	-0.645689301761263	0.060641285411291
RPL23AP82	2.73033	3.208615	0.232875359483057	0.363903586361346
RPL23P8	0.8258575	1.030825	0.319834657387182	0.661383800153034
RPL24	1707.705	1366.965	-0.32108247160296	0.0253437533015181
RPL26	2336.935	2604.77	0.156538381558733	0.121476410435633
RPL26L1	77.71275	80.09775	0.0436104020386541	0.764722457766601
RPL27	1801.81	2275.64	0.336825457628777	0.0075604500234395
RPL27A	149.9365	161.9545	0.111236924300494	0.263811770557242
RPL28	408.7175	535.8375	0.390691533791534	0.0630327249891306
RPL29	568.3615	641.9075	0.175556585652362	0.0289746865803168
RPL3	1152.545	1175.315	0.0282243896292789	0.678127504739778
RPL30	1915.94	1635.425	-0.228386782561069	0.0496456022640032
RPL31	1385.575	1630.095	0.234471240667153	0.0651083881706608
RPL32	528.9855	629.9235	0.251948456351411	0.097111142181807
RPL32P3	2.347655	1.71427	-0.453626058655491	0.097337094975096
RPL34	373.739	331.2615	-0.174060578385745	0.187976140478851
RPL35	2884.12	3049.58	0.0804793705434869	0.124431124078661
RPL35A	2231.5	2020.61	-0.14322291404648	0.126289005586167
RPL36	1276.675	2012.395	0.656522201750183	0.00443647175922215
RPL36A	406.3395	493.4835	0.280316233033061	0.03581229738943
RPL36A-HNRNPH2	37.55375	47.77835	0.347400053999122	0.0606770711144919
RPL36AL	414.4875	502.179	0.276873105621516	0.117021170409682
RPL37	135.438	211.1495	0.640632256491456	0.0227124093174394
RPL37A	2257.035	1870.02	-0.271375090752483	0.019403877035756
RPL38	1245.04	937.643	-0.409081455286045	0.0206498190739273
RPL39	1457.015	2091.03	0.521198030362012	0.0636852229814418
RPL39L	59.77815	46.59775	-0.359357954347637	0.00930212218277307
RPL4	1136.73	1465.89	0.366887227020442	0.05585535067824
RPL41	3694.94	4394.365	0.25010376884681	0.00154728744038928
RPL5	1493.825	1173.245	-0.348506835777825	0.0711353154585661
RPL6	1308.32	1296.655	-0.0129207766982951	0.572009864670871
RPL7	2560.68	2041.355	-0.326999880440259	0.0080466128037218
RPL7A	1935.43	2083.94	0.106659611042087	0.0303817209727792
RPL7L1	59.68685	39.2938	-0.603111423141282	0.00219509336567109
RPL8	1684.795	1201.155	-0.488150727989248	0.00476452928625139
RPL9	1411.34	1293.56	-0.125718610418912	0.0915052743629383
RPLP0	1537	2309.715	0.587597680788837	0.00186451085107532
RPLP0P2	0.8198625	1.19168	0.539543003890404	0.130308993634993
RPLP1	2775.715	3948.42	0.508416014819513	0.0505821066756268
RPLP2	1618.17	1797.045	0.151263355117737	0.109236426650447
RPN1	153.2985	166.026	0.115065607623768	0.053818447576509
RPN2	190.437	203.9225	0.0987071583238067	0.165803280607285
RPP14	6.02883	7.761105	0.364384024037594	0.037611150371144
RPP21	67.93305	34.11585	-0.993671466883206	0.0289560662794965
RPP25	40.9999	77.0022	0.909279274118969	0.0291977724427144
RPP25L	17.15785	14.24905	-0.268003047865196	0.0990521376511523
RPP30	17.40255	16.58275	-0.0696154440526993	0.271929418947855
RPP38	19.38765	24.38865	0.331071958686189	0.102991717375601
RPP40	24.2072	22.37745	-0.11339057043638	0.355108253811751
RPPH1	1.211515	1.92834	0.670547179128378	0.100363267105311
RPRD1A	28.6445	50.38205	0.814651669989905	0.00593225667228325
RPRD1B	21.1253	16.62045	-0.346012385506715	0.00420413817265604
RPRD2	8.14142	6.951365	-0.227984147143497	0.0416796596165441
RPRM	5.056725	1.147105	-2.14020586831225	0.000506102411020072
RPS10	1727.58	1116.665	-0.62955607826402	0.000661510508795787
RPS10P7	2.74222	1.0835525	-1.33957526260639	0.127553351364821
RPS11	1295.88	1495.695	0.206883883729889	0.000919324208081314
RPS12	2258.905	2929.265	0.374915116169717	0.16066021242139
RPS13	690.5765	727.1575	0.0744666403657058	0.295911017405666
RPS14	1190.455	1107.865	-0.103730995748481	0.11557866707818
RPS15	942.598	979.644	0.0556149527059189	0.736325511578981
RPS15A	1904.405	2183.185	0.197094065643912	0.0615252391450197
RPS16	1277.38	1516.81	0.247852613300982	0.0604613245414215
RPS18	4102.885	2806.045	-0.548100572050564	0.0133731943572473
RPS19	885.717	1051.74	0.247860386353183	0.0274470729587256
RPS19BP1	80.33345	63.498	-0.339289683864864	0.0579942175720953
RPS2	2573.855	2957.185	0.200293719984801	0.370234229878836
RPS20	767.465	881.287	0.199510965525861	0.0158692218590483
RPS21	2424.08	2374.255	-0.0299624199280859	0.0011397804776057
RPS23	187.1415	210.808	0.171800094908913	0.0817520201372974
RPS24	1778.675	1535.55	-0.212047435468426	0.153654371409261
RPS25	1352.115	1665.575	0.300802458456655	0.019891768722479
RPS26	398.9195	515.739	0.370543498719586	0.097083959424502
RPS27	2580.03	2692.34	0.0614727699657628	0.445495095637841
RPS27A	1247.585	1281.9	0.0391456107765181	0.655900072232675
RPS27L	11.41425	22.2308	0.961723799256585	0.00299475210796053
RPS28	1349.43	1925.17	0.51263570627893	0.0110532276644093
RPS29	3241.3	3883.455	0.260768192521281	0.297592605742855
RPS2P32	0.982455	0.8082195	-0.281644168220667	0.464039814373447
RPS3	1235.045	1133.895	-0.123276557466549	0.0368804274374725
RPS3A	2461.42	2424.47	-0.0218214483199754	0.669401359668953
RPS4X	2182.325	1720.03	-0.343432241208407	0.0277742401775861
RPS5	902.0385	1210.415	0.424240855569423	0.0316034023381118
RPS6	5545.84	5922.86	0.0948879906510767	0.410473802581739
RPS6KA1	59.5391	57.06505	-0.0612299892089685	0.151328250222202
RPS6KA2	3.79839	10.6193	1.48322872307954	0.04121517458872
RPS6KA2-IT1	0.2829695	1.298865	2.19853302434012	0.121847101766095
RPS6KA3	18.81575	14.8297	-0.34345138386163	0.0565574776873231
RPS6KA4	40.04525	28.47045	-0.492165830034101	0.100257516799841
RPS6KA5	0.979841	1.655235	0.756416491028062	0.0227517890510149
RPS6KA6	0.798853	1.83424	1.19918046297658	0.0180589626527957
RPS6KB1	8.863025	11.35365	0.357285085492457	0.0432073597806104
RPS6KB2	48.69745	45.8481	-0.0869842807487826	0.310704910877179
RPS6KC1	5.36959	6.176905	0.202072208294019	0.0791273833042492
RPS6KL1	1.2635	0.8717935	-0.535367312019462	0.0346139514482357
RPS7	2292.42	2049.74	-0.161430465906788	0.0362859826745625
RPS8	2263.325	1541.08	-0.554502005430201	0.00295684079655013
RPS9	875.7735	1204.53	0.459840624653186	0.00547432815410817
RPSA	558.578	658.819	0.238123409099383	0.0380339254417764
RPSAP52	4.561055	3.777205	-0.272048482006091	0.331271273683754
RPSAP58	1.74183	1.470415	-0.244380436893866	0.221045559456985
RPSAP9	1.251815	1.47351	0.235235482631483	0.480214652003817
RPTOR	9.38123	5.89833	-0.669470550414232	0.0824277165286125
RPUSD1	49.3352	61.7131	0.322959409057125	0.140150963512802
RPUSD2	16.9345	20.35305	0.265279614177602	0.0364694403881474
RPUSD3	57.5232	49.8093	-0.207728798649778	0.0261903456947486
RPUSD4	12.6506	18.0945	0.516345431173107	0.0823811595305604
RQCD1	36.35145	24.4468	-0.572367278205412	0.00387356257636953
RRAD	1.20199	0.9430945	-0.349950649291251	0.339349097402173
RRAGA	155.058	222.578	0.521503039520288	0.0155763405633489
RRAGB	6.28499	5.50405	-0.191416873328056	0.207354249009084
RRAGC	18.14275	19.60625	0.11192047411944	0.355296077755844
RRAS	21.67565	27.60555	0.348883087984378	0.0836811771903824
RRAS2	25.4939	38.5248	0.595635376549577	0.0200907487033426
RRBP1	89.77835	78.7802	-0.188534502248748	0.146693920985941
RREB1	6.287565	4.5752	-0.458666598728412	0.00350202150267161
RRM1	81.4221	74.2494	-0.133041063536171	0.088321639309938
RRM2	132.4885	149.7155	0.176356451705238	0.0997163413494077
RRM2B	7.171175	13.30435	0.89161659789361	0.0394081283134321
RRN3	20.1355	25.71755	0.35301191248933	0.0032006762315325
RRN3P3	1.472915	1.82173	0.3066349753154	0.251133664930057
RRNAD1	11.47285	20.09355	0.80850865329142	0.0211048694578099
RRP1	36.5027	33.729	-0.114013634096836	0.103217209901161
RRP12	17.97885	19.94385	0.149643194116109	0.149166714863736
RRP15	16.9697	14.24765	-0.252237078795381	0.0276610159168086
RRP1B	29.2126	37.43835	0.357926085588019	0.0115777176725255
RRP36	56.39855	36.6751	-0.62085717196117	0.0613104813981773
RRP7A	19.6112	23.2544	0.24582590049312	0.0856125710277588
RRP7B	8.34423	8.33621	-0.0013873033468553	0.976294434575786
RRP8	14.7625	21.4354	0.538058279512018	0.00316493174190016
RRP9	26.54115	44.3103	0.739411212014803	0.0649411228874112
RRS1	38.8895	33.80815	-0.202009612897547	0.0931075066158606
RSAD1	9.904935	12.88725	0.379725028259469	0.0472493678167672
RSBN1	5.076705	3.84463	-0.401047666981267	0.0507909803806251
RSBN1L	7.62001	7.015235	-0.119301458212533	0.321698816916652
RSBN1L-AS1	3.48693	4.48083	0.361808590193092	0.19330334072715
RSC1A1	12.1655	10.474445	-0.215921812853242	0.20510212645113
RSF1	12.12875	8.67337	-0.48376631231751	0.000541675081075019
RSG1	3.38831	3.402235	0.00591692024844967	0.970744523094027
RSL1D1	52.91405	72.20665	0.448480866078433	0.0172556281193036
RSL24D1	49.16955	64.9919	0.402494773275193	0.0728366586289151
RSPH3	3.24823	6.848445	1.07612265839707	0.0175892364413876
RSPRY1	7.25886	13.88265	0.935468087467505	0.0032948532845804
RSRC1	23.90725	24.22485	0.0190395430581111	0.712674117317745
RSRC2	40.21175	45.88025	0.190256129532209	0.0628488136916932
RSU1	17.4149	31.7005	0.86418340693591	0.0401540878284982
RTCA	25.23785	17.10535	-0.561141389057815	0.00643097934227854
RTEL1	8.15894	8.116785	-0.00747333165720907	0.93326230609077
RTEL1-TNFRSF6B	3.175655	3.94226	0.311968740127669	0.0684656013381881
RTF1	15.96305	28.21705	0.821830838566309	0.0147721976835794
RTFDC1	96.95105	113.219	0.223787658095216	0.126239039390944
RTKN	57.0576	29.8807	-0.933205118656159	0.0463052541946664
RTKN2	2.96259	1.99264	-0.5721778926148	0.045616876845031
RTN2	3.831835	8.085925	1.07737738261477	0.0302177516636234
RTN3	74.4485	160.9855	1.11261606375855	0.0237629730023237
RTN4	151.3305	208.5675	0.46281158189676	0.0319918375114239
RTN4IP1	10.65855	7.8494	-0.441356900525012	0.00927834078222636
RTN4R	4.38489	2.97423	-0.56002443479538	0.0613517804196262
RTN4RL1	6.14615	5.217495	-0.23632566425582	0.201233990378308
RTN4RL2	4.142	3.19284	-0.375487295354511	0.238722829598599
RTTN	5.87133	8.33727	0.505887711158671	0.0111961843764064
RUFY1	14.69185	19.51685	0.409704150445069	0.0139515113366438
RUFY2	4.889045	3.585685	-0.447303930345	0.0205468987008195
RUFY3	9.539305	4.733185	-1.01107284843508	0.00931566464348921
RUNDC1	6.87885	9.60867	0.482169355173088	0.00544426514609435
RUNDC3A	0.445389	2.55582	2.52064840176422	0.0772349021631649
RUNX1	9.10025	12.26835	0.430963146150979	0.00568984472453128
RUNX2	1.744015	0.1785645	-3.2878952533862	0.00788819730580638
RUNX3	22.40355	12.1381	-0.884184744115252	0.0521138208645509
RUSC1	45.35895	29.2112	-0.634865618685525	0.0126531829086225
RUSC1-AS1	12.16955	9.087205	-0.421367291358714	0.16471194529067
RUVBL1	114.0665	121.993	0.0969232166949052	0.0112926854113882
RUVBL2	116.1835	118.0405	0.0228767404456946	0.754154620201765
RWDD1	63.10005	74.69835	0.243435227515772	0.0331740596584204
RWDD2A	5.121705	6.749715	0.398202428117417	0.043852117372241
RWDD2B	19.55915	23.48865	0.264120122334356	0.00862569080244611
RWDD3	19.69805	7.53404	-1.38655721974694	0.00135966092060127
RWDD4	39.2921	26.0254	-0.594318938590103	0.00390411629117368
RXRA	9.39548	4.72629	-0.99125871428123	0.0656260798128844
RXRB	20.7165	13.2377	-0.646127802807704	0.0269414111335241
RYBP	9.006615	11.70095	0.377568769047323	0.00026486291958136
RYK	34.0835	28.3849	-0.263949833052207	0.0104490688799442
S100A1	1.42868	1.89594	0.408230495120838	0.164487097862751
S100A10	252.715	282.8865	0.162712031057032	0.105140462332826
S100A11	593.7605	501.7585	-0.24288796937258	0.0176232518605765
S100A13	129.4425	141.1625	0.125045508932517	0.156384527770098
S100A14	292.921	257.0125	-0.188673098458082	0.00794785022692432
S100A16	458.783	432.7515	-0.0842731136618189	0.298462070948621
S100A2	545.494	400.349	-0.446305125526455	0.0908881957083934
S100A3	8.9361	3.741805	-1.25591095439041	0.0845916254583043
S100A4	87.2661	41.06825	-1.08739785075422	0.0178014004449475
S100A5	2.88544	0.821764	-1.81199529670746	0.0563378184335564
S100A6	1016.965	1347.78	0.406314994554529	0.144134760785251
S100A9	4.82876	39.1018	3.01751035634618	0.0290439573164676
S100P	639.9315	834.881	0.383653093898879	0.183423133004891
S100PBP	9.06487	4.870585	-0.896191267267525	0.00851230844738515
S1PR2	1.711415	0.7384755	-1.21256767712004	0.0416282407929883
S1PR3	3.781515	5.909585	0.644092479233177	0.159316979471923
SAA1	15.28475	22.94875	0.586322617888185	0.0893140456644898
SAA2	0.2881515	0.9690595	1.74975771962811	0.131325706808969
SAAL1	16.8265	14.61725	-0.203063202761026	0.17693061961995
SAC3D1	23.7605	23.6692	-0.00555425060352582	0.915247746572699
SACM1L	21.4037	26.8269	0.325820139666591	0.0253373913748905
SACS	3.734875	3.574755	-0.0632155907467606	0.406688837687997
SAE1	54.1074	81.4343	0.589810665627301	0.0453362634516907
SAFB	53.48155	57.70335	0.10961379959988	0.320636689781341
SAFB2	28.10005	52.4486	0.900331566229094	0.0166292209865116
SAMD1	29.2196	22.1895	-0.397059269193484	0.142219159616089
SAMD10	7.918575	2.00785	-1.97958933691853	0.0355563556900865
SAMD11	1.056689	0.1680655	-2.65245532380224	0.0968348945015577
SAMD12	2.88862	2.048825	-0.495583666746345	0.0416346193084909
SAMD12-AS1	1.08092	0.20005985	-2.43375618466166	0.0780047377224464
SAMD13	1.463215	0.2680975	-2.44831209850278	0.126236033861134
SAMD4A	4.33085	3.00814	-0.525778493027824	0.0531938306866884
SAMD4B	26.12165	35.45095	0.440578259702459	0.0681922947896954
SAMD5	0.878374	2.7693	1.65661409412472	0.00530885206196165
SAMD8	4.259315	3.59429	-0.244914613874092	0.0349937700943698
SAMD9	4.17825	2.386365	-0.80808409328989	0.00327989906777068
SAMHD1	5.068355	21.1297	2.0596828009734	0.0213142668411929
SAMM50	46.23425	53.5291	0.211361410606543	0.0635100655264624
SAP130	12.5045	14.6566	0.229103097997661	0.120231475815916
SAP18	46.74605	52.48565	0.167078568539928	0.0511380760986878
SAP25	1.44432	3.250865	1.17043322826771	0.00629351654403947
SAP30	47.5542	41.86005	-0.183998731104307	0.118382573168447
SAP30BP	17.01865	17.44585	0.0357672903526041	0.697387350976614
SAP30L	4.920735	5.858375	0.251626720384918	0.00771801096160217
SAPCD1	6.166365	2.2636	-1.44580124556646	0.0701770765685306
SAPCD2	46.86805	63.19265	0.431151995812262	0.0957562563873896
SAR1A	38.1435	43.2539	0.181392989993627	0.0163943088586183
SAR1B	5.70539	10.4104	0.867628090083687	0.0241710661273792
SARM1	2.355065	2.785915	0.242384362190447	0.120977610277149
SARNP	79.6717	92.2317	0.211195330775155	0.0467845971109198
SARS	87.88805	97.623	0.151554069373051	0.0311395738333114
SARS2	11.48825	11.1714	-0.0403490539152238	0.599557364629197
SART1	36.9282	32.9086	-0.166258290098427	0.256020307559391
SART3	18.6071	19.69625	0.0820677564260016	0.0403932084767683
SASH1	1.170445	2.37145	1.01871230791438	0.0174067897110849
SASS6	13.75735	7.323955	-0.909507766632536	0.0352542360369165
SAT1	136.179	385.563	1.5014623678181	0.00823927983725129
SAT2	30.4118	34.02045	0.161771015658971	0.237287899237127
SATB1	1.78202	1.30226	-0.452496013106558	0.211284339571717
SATB2	2.880475	3.247	0.172800648081824	0.108313544509038
SATL1	1.51385	1.54448	0.0288989263322639	0.787207529320888
SAV1	16.7662	22.62335	0.432256831023268	0.00581670793312629
SAYSD1	8.508505	11.8636	0.479564292651703	0.0798265364396869
SBDS	142.6635	226.749	0.66847991513464	0.00420762640103327
SBDSP1	18.98145	30.11285	0.665789052348853	0.0311771199518953
SBF1	24.0709	29.7214	0.304211989806285	0.160833595312918
SBF2	4.676	3.258415	-0.521104569003929	0.0662385125669687
SBF2-AS1	2.13488	1.51017	-0.499444016292453	0.278624071112707
SBK1	2.33809	2.994425	0.356948533704865	0.101280002333832
SBNO1	10.938	18.038	0.721690418497884	0.0208519096804901
SBNO2	22.6967	20.88125	-0.120274473712569	0.377332186734584
SBSN	0.495044	1.97878	1.99898255885615	0.0881626933257107
SC5DL	4.03995	6.5005	0.686213252684655	0.0445967730687736
SCAF1	18.3535	18.97265	0.0478659906114169	0.559098917804724
SCAF11	15.96545	15.11345	-0.0791201899559355	0.0516872404854495
SCAF4	16.1373	15.45595	-0.0622368832149243	0.135954179707124
SCAF8	16.77335	13.40535	-0.323361967909284	0.0498551622090124
SCAI	2.09828	1.91935	-0.128589391910541	0.307270960977782
SCAMP1	8.096955	6.235715	-0.376824467619955	0.0474841866767646
SCAMP2	52.50805	134.2915	1.35475746788992	0.0220414334656619
SCAMP3	49.26375	53.0271	0.106203399828832	0.0938873400091242
SCAMP4	13.0072	27.2041	1.06451366698393	0.00830914992597403
SCAMP5	3.23583	3.7385	0.208323717796096	0.0442156672043742
SCAND1	54.61825	59.742	0.129362445902526	0.277131326217399
SCAND2P	3.81916	6.2883	0.71941468529042	0.0344710856928944
SCAND3	2.15982	2.23627	0.0501833022335213	0.62875095319922
SCAP	26.63715	43.2506	0.69928041509921	0.0256440641371466
SCAPER	1.89383	2.66357	0.492054363339228	0.08313046647159
SCARA5	1.079835	0.1681055	-2.68337205190251	0.0481498841604872
SCARB1	35.6863	33.1338	-0.107066658151517	0.164964223831016
SCARB2	33.9809	40.60075	0.256782314454943	0.0505636235106267
SCARNA10	1.226935	1.87727	0.613577341379511	0.158329881550857
SCARNA12	52.62025	69.97875	0.411298791776457	0.197457262568835
SCARNA13	0.8791165	2.053515	1.22396921734532	0.667750918970308
SCARNA15	70.01515	59.13875	-0.243563378780451	0.782210231780347
SCARNA16	10.777535	7.31341	-0.559411098761402	0.333562177487991
SCARNA17	0.8277675	2.31487	1.48363366457369	0.106996020714469
SCARNA22	130.97	44.1568	-1.5685288554271	0.086016842319987
SCARNA27	63.98755	56.1848	-0.187611345971836	0.800024194763016
SCARNA6	0.879083	1.417414	0.689189912697342	0.534961185775724
SCARNA8	33.91715	49.08205	0.533180559207827	0.589297807433375
SCARNA9	1.403395	1.89458	0.432956932450624	0.459854301986036
SCCPDH	27.6918	21.29255	-0.379110096069234	0.0469152862207336
SCD	389.365	134.907	-1.52915799789611	0.000947162273384842
SCD5	5.82642	4.034465	-0.530232328403851	0.0344320732248014
SCFD1	30.0044	36.23795	0.272327263192591	0.046552694935815
SCFD2	3.532785	3.75323	0.087326750437635	0.564387445687895
SCG2	31.7235	12.91305	-1.29672215143219	0.0405845808648969
SCG5	1.72962	1.763075	0.027638736718644	0.813369977718083
SCHIP1	2.0307425	3.004315	0.565028770006915	0.635952359149424
SCLT1	8.324995	8.81586	0.0826519077155788	0.341797191593358
SCLY	6.61223	9.02375	0.448590190653741	0.460964813072725
SCMH1	13.3688	2.52966	-2.40185457611653	0.0222654934105351
SCML1	13.9546	12.07415	-0.208819141719566	0.0332984391201952
SCML2	1.43817	3.873385	1.42936068624818	0.0338276406905501
SCN1B	1.958655	0.693748	-1.49737968949526	0.0361976740727411
SCN3B	0.1114548	1.0075155	3.17627137860425	0.0441890222685437
SCNM1	13.7603	9.07405	-0.600693409415735	0.0214159615465475
SCNN1A	78.5273	68.53195	-0.196417555989367	0.0967625366693187
SCNN1D	1.179325	1.20633	0.0326632675497272	0.848602683695971
SCO1	74.3406	75.94785	0.0308587920170616	0.35692382871054
SCO2	43.49285	48.10125	0.145296136745444	0.250829003539421
SCOC	51.54355	60.0116	0.219449490298631	0.0319083889977968
SCP2	39.81355	22.3222	-0.834780294683637	0.0334877597653155
SCPEP1	26.8005	36.79065	0.457079249013171	0.117695703260659
SCRIB	27.03815	19.10435	-0.501095270388269	0.207889598342312
SCRN1	33.56245	28.5024	-0.235764629559094	0.107628958230063
SCRN2	6.271685	3.26475	-0.941880580004397	0.0308327022601427
SCRN3	5.981435	6.85736	0.197161621832048	0.151637401377494
SCYL1	50.63835	35.8134	-0.499730907132363	0.0787497523985514
SCYL2	18.68745	31.9379	0.773199735664136	0.0489840277688081
SCYL3	3.931185	4.2182	0.101663242089174	0.432780852793591
SDAD1	35.04185	37.31985	0.0908642449493061	0.1631947221219
SDC1	37.7129	65.46995	0.795774783801051	0.0143768726993787
SDC2	0.3032985	2.87347	3.24398371896034	0.00562325505763902
SDC3	5.689355	0.9941335	-2.5167535977657	0.0284347939826372
SDC4	65.5413	112.039	0.773524817984636	0.000786367075135224
SDCBP	57.3048	95.86765	0.742388080070622	0.00434570628883452
SDCBP2	2.035195	1.38728	-0.552908029694194	0.0525453809148077
SDCBP2-AS1	0.6108905	0.838516	0.456924507448333	0.0305428511821638
SDCCAG3	62.83225	79.23185	0.334575244995521	0.0107217086404195
SDCCAG8	11.02885	9.65136	-0.192478210115033	0.203228524632751
SDE2	22.87715	20.36665	-0.16769863587056	0.105068348552286
SDF2	15.0563	33.3064	1.14543214590456	0.0228599471746403
SDF2L1	50.88145	33.4937	-0.603250027319732	0.0950959691959821
SDF4	71.7271	41.1889	-0.800262704530693	0.0761823140219685
SDHA	57.1349	82.07755	0.52261540384536	0.0120501182872462
SDHAF1	13.66025	18.2352	0.416742135920206	0.0779887249883579
SDHAF2	33.52905	40.37915	0.268198934673162	0.062854616004993
SDHAP1	5.70174	4.157425	-0.45571201620555	0.0256339886831377
SDHAP2	5.066115	3.631655	-0.480252670389146	0.0680816874589854
SDHAP3	4.734945	6.502925	0.457741117093438	0.0276808605050515
SDHB	203.2175	153.5495	-0.40432083010663	0.00990773351223322
SDHC	38.62765	38.96585	0.0125763769546254	0.764479553866478
SDHD	99.8749	111.4185	0.157794739935715	0.0705094124619339
SDR16C5	4.471075	3.519955	-0.345064761356018	0.0510114884402983
SDR39U1	19.85175	25.89375	0.383337723703399	0.150816848409659
SDSL	3.663245	5.7739	0.656423928724734	0.0311366325070599
SEC11A	110.4375	157.287	0.51016930005442	0.0314389964835485
SEC11C	112.3475	157.704	0.489251231603326	0.0889304822738035
SEC13	103.713	126.5535	0.287150666186098	0.0458224640267249
SEC14L1	17.76185	12.1991	-0.542007139055222	0.00899666836983726
SEC14L1P1	1.202585	0.666346	-0.851795472815942	0.0100908069204177
SEC14L2	5.470915	2.79645	-0.968185605727236	0.0095550522524548
SEC16A	22.9209	36.99855	0.690805038273385	0.0240706368221047
SEC22A	3.36407	5.279225	0.65011842913706	0.0843205102313112
SEC22B	39.80775	49.68845	0.319861208404868	0.0260213181857945
SEC22C	16.8193	18.1106	0.106716679706269	0.111190518055526
SEC23A	31.18995	24.07775	-0.373380657474048	0.0120985507058263
SEC23B	76.85845	85.7011	0.157109839946511	0.0889835340493165
SEC23IP	13.5074	13.10685	-0.043429000294563	0.401224995227512
SEC24A	6.74457	7.726595	0.196106312013659	0.0666280666556746
SEC24B	13.37595	13.8749	0.0528360139511092	0.416544604296607
SEC24B-AS1	1.234325	0.7903415	-0.6431742390457	0.153389071022705
SEC24C	30.1243	28.36055	-0.087042206519143	0.308903100984188
SEC24D	5.07617	3.318375	-0.613263455262413	0.00993655078905341
SEC31A	30.0751	29.4729	-0.0291805122740822	0.428865931128884
SEC31B	1.25661	1.119725	-0.166392510461979	0.0982912776910659
SEC61A1	82.88155	118.464	0.515325816645072	0.0170169410216137
SEC61A2	8.40483	7.100865	-0.243223860265182	0.113995964417859
SEC61B	236.8855	258.5255	0.126116697201927	0.0706018809653694
SEC61G	625.7125	621.946	-0.00871060050308193	0.922299620582741
SEC62	19.6769	26.423	0.425291326813252	0.00317484762773471
SEC63	30.19445	29.16965	-0.0498153183728038	0.485317414002256
